"rep","dens","rand","rich","species","n","time","n.I","n.E","n.S","pI","dI"
2,"sub",FALSE,2,"1",168,15,155,10,13,0.922619047619048,4
2,"sub",FALSE,2,"1",168,16,159,8,9,0.946428571428571,4
2,"sub",FALSE,2,"1",168,17,163,5,5,0.970238095238095,4
2,"sub",FALSE,2,"1",168,18,165,3,3,0.982142857142857,2
2,"sub",FALSE,2,"1",168,19,168,0,0,1,3
2,"sub",FALSE,2,"1",168,20,168,0,0,1,0
2,"sub",FALSE,2,"2",132,1,14,37,118,0.106060606060606,NA
2,"sub",FALSE,2,"2",132,2,14,37,118,0.106060606060606,0
2,"sub",FALSE,2,"2",132,3,24,55,108,0.181818181818182,10
2,"sub",FALSE,2,"2",132,4,28,52,104,0.212121212121212,4
2,"sub",FALSE,2,"2",132,5,37,62,95,0.28030303030303,9
2,"sub",FALSE,2,"2",132,6,39,63,93,0.295454545454545,2
2,"sub",FALSE,2,"2",132,7,50,62,82,0.378787878787879,11
2,"sub",FALSE,2,"2",132,8,54,59,78,0.409090909090909,4
2,"sub",FALSE,2,"2",132,9,61,59,71,0.462121212121212,7
2,"sub",FALSE,2,"2",132,10,64,56,68,0.484848484848485,3
2,"sub",FALSE,2,"2",132,11,67,58,65,0.507575757575758,3
2,"sub",FALSE,2,"2",132,12,68,58,64,0.515151515151515,1
2,"sub",FALSE,2,"2",132,13,70,59,62,0.53030303030303,2
2,"sub",FALSE,2,"2",132,14,72,57,60,0.545454545454545,2
2,"sub",FALSE,2,"2",132,15,76,54,56,0.575757575757576,4
2,"sub",FALSE,2,"2",132,16,79,52,53,0.598484848484849,3
2,"sub",FALSE,2,"2",132,17,81,51,51,0.613636363636364,2
2,"sub",FALSE,2,"2",132,18,82,50,50,0.621212121212121,1
2,"sub",FALSE,2,"2",132,19,83,49,49,0.628787878787879,1
2,"sub",FALSE,2,"2",132,20,84,48,48,0.636363636363636,1
2,"sub",FALSE,2,"tot",300,1,30,83,270,0.1,NA
2,"sub",FALSE,2,"tot",300,2,30,83,270,0.1,0
2,"sub",FALSE,2,"tot",300,3,83,98,217,0.276666666666667,53
2,"sub",FALSE,2,"tot",300,4,88,96,212,0.293333333333333,5
2,"sub",FALSE,2,"tot",300,5,136,83,164,0.453333333333333,48
2,"sub",FALSE,2,"tot",300,6,141,84,159,0.47,5
2,"sub",FALSE,2,"tot",300,7,168,78,132,0.56,27
2,"sub",FALSE,2,"tot",300,8,175,74,125,0.583333333333333,7
2,"sub",FALSE,2,"tot",300,9,193,69,107,0.643333333333333,18
2,"sub",FALSE,2,"tot",300,10,199,65,101,0.663333333333333,6
2,"sub",FALSE,2,"tot",300,11,208,65,92,0.693333333333333,9
2,"sub",FALSE,2,"tot",300,12,212,65,88,0.706666666666667,4
2,"sub",FALSE,2,"tot",300,13,218,67,82,0.726666666666667,6
2,"sub",FALSE,2,"tot",300,14,223,65,77,0.743333333333333,5
2,"sub",FALSE,2,"tot",300,15,231,64,69,0.77,8
2,"sub",FALSE,2,"tot",300,16,238,60,62,0.793333333333333,7
2,"sub",FALSE,2,"tot",300,17,244,56,56,0.813333333333333,6
2,"sub",FALSE,2,"tot",300,18,247,53,53,0.823333333333333,3
2,"sub",FALSE,2,"tot",300,19,251,49,49,0.836666666666667,4
2,"sub",FALSE,2,"tot",300,20,252,48,48,0.84,1
2,"sub",FALSE,4,"1",110,1,11,36,99,0.1,NA
2,"sub",FALSE,4,"1",110,2,11,36,99,0.1,0
2,"sub",FALSE,4,"1",110,3,46,25,64,0.418181818181818,35
2,"sub",FALSE,4,"1",110,4,47,24,63,0.427272727272727,1
2,"sub",FALSE,4,"1",110,5,69,15,41,0.627272727272727,22
2,"sub",FALSE,4,"1",110,6,70,14,40,0.636363636363636,1
2,"sub",FALSE,4,"1",110,7,82,7,28,0.745454545454545,12
2,"sub",FALSE,4,"1",110,8,84,7,26,0.763636363636364,2
2,"sub",FALSE,4,"1",110,9,89,6,21,0.809090909090909,5
2,"sub",FALSE,4,"1",110,10,90,6,20,0.818181818181818,1
2,"sub",FALSE,4,"1",110,11,94,3,16,0.854545454545454,4
2,"sub",FALSE,4,"1",110,12,95,3,15,0.863636363636364,1
2,"sub",FALSE,4,"1",110,13,97,1,13,0.881818181818182,2
2,"sub",FALSE,4,"1",110,14,98,0,12,0.890909090909091,1
2,"sub",FALSE,4,"1",110,15,98,0,12,0.890909090909091,0
2,"sub",FALSE,4,"1",110,16,98,0,12,0.890909090909091,0
2,"sub",FALSE,4,"1",110,17,98,0,12,0.890909090909091,0
2,"sub",FALSE,4,"1",110,18,98,0,12,0.890909090909091,0
2,"sub",FALSE,4,"1",110,19,98,0,12,0.890909090909091,0
2,"sub",FALSE,4,"1",110,20,98,0,12,0.890909090909091,0
2,"sub",FALSE,4,"2",88,1,10,20,78,0.113636363636364,NA
2,"sub",FALSE,4,"2",88,2,10,20,78,0.113636363636364,0
2,"sub",FALSE,4,"2",88,3,15,33,73,0.170454545454545,5
2,"sub",FALSE,4,"2",88,4,18,31,70,0.204545454545455,3
2,"sub",FALSE,4,"2",88,5,23,34,65,0.261363636363636,5
2,"sub",FALSE,4,"2",88,6,26,34,62,0.295454545454545,3
2,"sub",FALSE,4,"2",88,7,31,37,57,0.352272727272727,5
2,"sub",FALSE,4,"2",88,8,34,35,54,0.386363636363636,3
2,"sub",FALSE,4,"2",88,9,38,33,50,0.431818181818182,4
2,"sub",FALSE,4,"2",88,10,40,34,48,0.454545454545455,2
2,"sub",FALSE,4,"2",88,11,42,33,46,0.477272727272727,2
2,"sub",FALSE,4,"2",88,12,42,33,46,0.477272727272727,0
2,"sub",FALSE,4,"2",88,13,44,33,44,0.5,2
2,"sub",FALSE,4,"2",88,14,44,33,44,0.5,0
2,"sub",FALSE,4,"2",88,15,44,33,44,0.5,0
2,"sub",FALSE,4,"2",88,16,45,33,43,0.511363636363636,1
2,"sub",FALSE,4,"2",88,17,45,33,43,0.511363636363636,0
2,"sub",FALSE,4,"2",88,18,46,32,42,0.522727272727273,1
2,"sub",FALSE,4,"2",88,19,46,32,42,0.522727272727273,0
2,"sub",FALSE,4,"2",88,20,46,32,42,0.522727272727273,0
2,"sub",FALSE,4,"3",60,1,6,20,54,0.1,NA
2,"sub",FALSE,4,"3",60,2,6,20,54,0.1,0
2,"sub",FALSE,4,"3",60,3,7,31,53,0.116666666666667,1
2,"sub",FALSE,4,"3",60,4,7,33,53,0.116666666666667,0
2,"sub",FALSE,4,"3",60,5,8,39,52,0.133333333333333,1
2,"sub",FALSE,4,"3",60,6,10,38,50,0.166666666666667,2
2,"sub",FALSE,4,"3",60,7,11,41,49,0.183333333333333,1
2,"sub",FALSE,4,"3",60,8,14,38,46,0.233333333333333,3
2,"sub",FALSE,4,"3",60,9,15,40,45,0.25,1
2,"sub",FALSE,4,"3",60,10,16,39,44,0.266666666666667,1
2,"sub",FALSE,4,"3",60,11,18,37,42,0.3,2
2,"sub",FALSE,4,"3",60,12,18,37,42,0.3,0
2,"sub",FALSE,4,"3",60,13,18,37,42,0.3,0
2,"sub",FALSE,4,"3",60,14,18,37,42,0.3,0
2,"sub",FALSE,4,"3",60,15,18,37,42,0.3,0
2,"sub",FALSE,4,"3",60,16,18,37,42,0.3,0
2,"sub",FALSE,4,"3",60,17,18,37,42,0.3,0
2,"sub",FALSE,4,"3",60,18,18,37,42,0.3,0
2,"sub",FALSE,4,"3",60,19,18,37,42,0.3,0
2,"sub",FALSE,4,"3",60,20,18,37,42,0.3,0
2,"sub",FALSE,4,"4",42,1,3,15,39,0.0714285714285714,NA
2,"sub",FALSE,4,"4",42,2,3,15,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,3,3,22,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,4,3,23,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,5,3,29,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,6,3,30,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,7,3,32,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,8,3,32,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,9,3,32,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,10,3,32,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,11,3,36,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,12,3,36,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,13,3,36,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,14,3,36,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,15,3,36,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,16,3,36,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,17,3,36,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,18,3,36,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,19,3,36,39,0.0714285714285714,0
2,"sub",FALSE,4,"4",42,20,3,36,39,0.0714285714285714,0
2,"sub",FALSE,4,"tot",300,1,30,91,270,0.1,NA
2,"sub",FALSE,4,"tot",300,2,30,91,270,0.1,0
2,"sub",FALSE,4,"tot",300,3,71,111,229,0.236666666666667,41
2,"sub",FALSE,4,"tot",300,4,75,111,225,0.25,4
2,"sub",FALSE,4,"tot",300,5,103,117,197,0.343333333333333,28
2,"sub",FALSE,4,"tot",300,6,109,116,191,0.363333333333333,6
2,"sub",FALSE,4,"tot",300,7,127,117,173,0.423333333333333,18
2,"sub",FALSE,4,"tot",300,8,135,112,165,0.45,8
2,"sub",FALSE,4,"tot",300,9,145,111,155,0.483333333333333,10
2,"sub",FALSE,4,"tot",300,10,149,111,151,0.496666666666667,4
2,"sub",FALSE,4,"tot",300,11,157,109,143,0.523333333333333,8
2,"sub",FALSE,4,"tot",300,12,158,109,142,0.526666666666667,1
2,"sub",FALSE,4,"tot",300,13,162,107,138,0.54,4
2,"sub",FALSE,4,"tot",300,14,163,106,137,0.543333333333333,1
2,"sub",FALSE,4,"tot",300,15,163,106,137,0.543333333333333,0
2,"sub",FALSE,4,"tot",300,16,164,106,136,0.546666666666667,1
2,"sub",FALSE,4,"tot",300,17,164,106,136,0.546666666666667,0
2,"sub",FALSE,4,"tot",300,18,165,105,135,0.55,1
2,"sub",FALSE,4,"tot",300,19,165,105,135,0.55,0
2,"sub",FALSE,4,"tot",300,20,165,105,135,0.55,0
2,"sub",FALSE,6,"1",95,1,11,30,84,0.115789473684211,NA
2,"sub",FALSE,6,"1",95,2,11,30,84,0.115789473684211,0
2,"sub",FALSE,6,"1",95,3,37,19,58,0.389473684210526,26
2,"sub",FALSE,6,"1",95,4,38,20,57,0.4,1
2,"sub",FALSE,6,"1",95,5,54,13,41,0.568421052631579,16
2,"sub",FALSE,6,"1",95,6,57,11,38,0.6,3
2,"sub",FALSE,6,"1",95,7,65,8,30,0.684210526315789,8
2,"sub",FALSE,6,"1",95,8,67,7,28,0.705263157894737,2
2,"sub",FALSE,6,"1",95,9,72,4,23,0.757894736842105,5
2,"sub",FALSE,6,"1",95,10,73,3,22,0.768421052631579,1
2,"sub",FALSE,6,"1",95,11,75,1,20,0.789473684210526,2
2,"sub",FALSE,6,"1",95,12,76,1,19,0.8,1
2,"sub",FALSE,6,"1",95,13,76,1,19,0.8,0
2,"sub",FALSE,6,"1",95,14,77,1,18,0.810526315789474,1
2,"sub",FALSE,6,"1",95,15,77,1,18,0.810526315789474,0
2,"sub",FALSE,6,"1",95,16,78,0,17,0.821052631578947,1
2,"sub",FALSE,6,"1",95,17,78,0,17,0.821052631578947,0
2,"sub",FALSE,6,"1",95,18,78,0,17,0.821052631578947,0
2,"sub",FALSE,6,"1",95,19,78,0,17,0.821052631578947,0
2,"sub",FALSE,6,"1",95,20,78,0,17,0.821052631578947,0
2,"sub",FALSE,6,"2",75,1,8,24,67,0.106666666666667,NA
2,"sub",FALSE,6,"2",75,2,8,24,67,0.106666666666667,0
2,"sub",FALSE,6,"2",75,3,12,34,63,0.16,4
2,"sub",FALSE,6,"2",75,4,13,33,62,0.173333333333333,1
2,"sub",FALSE,6,"2",75,5,19,34,56,0.253333333333333,6
2,"sub",FALSE,6,"2",75,6,19,34,56,0.253333333333333,0
2,"sub",FALSE,6,"2",75,7,23,32,52,0.306666666666667,4
2,"sub",FALSE,6,"2",75,8,24,31,51,0.32,1
2,"sub",FALSE,6,"2",75,9,29,27,46,0.386666666666667,5
2,"sub",FALSE,6,"2",75,10,29,28,46,0.386666666666667,0
2,"sub",FALSE,6,"2",75,11,30,27,45,0.4,1
2,"sub",FALSE,6,"2",75,12,30,28,45,0.4,0
2,"sub",FALSE,6,"2",75,13,30,28,45,0.4,0
2,"sub",FALSE,6,"2",75,14,30,28,45,0.4,0
2,"sub",FALSE,6,"2",75,15,30,28,45,0.4,0
2,"sub",FALSE,6,"2",75,16,30,28,45,0.4,0
2,"sub",FALSE,6,"2",75,17,30,28,45,0.4,0
2,"sub",FALSE,6,"2",75,18,30,28,45,0.4,0
2,"sub",FALSE,6,"2",75,19,30,28,45,0.4,0
2,"sub",FALSE,6,"2",75,20,30,28,45,0.4,0
2,"sub",FALSE,6,"3",51,1,6,15,45,0.117647058823529,NA
2,"sub",FALSE,6,"3",51,2,6,15,45,0.117647058823529,0
2,"sub",FALSE,6,"3",51,3,7,19,44,0.137254901960784,1
2,"sub",FALSE,6,"3",51,4,7,19,44,0.137254901960784,0
2,"sub",FALSE,6,"3",51,5,7,21,44,0.137254901960784,0
2,"sub",FALSE,6,"3",51,6,7,21,44,0.137254901960784,0
2,"sub",FALSE,6,"3",51,7,7,24,44,0.137254901960784,0
2,"sub",FALSE,6,"3",51,8,8,24,43,0.156862745098039,1
2,"sub",FALSE,6,"3",51,9,9,26,42,0.176470588235294,1
2,"sub",FALSE,6,"3",51,10,9,26,42,0.176470588235294,0
2,"sub",FALSE,6,"3",51,11,10,25,41,0.196078431372549,1
2,"sub",FALSE,6,"3",51,12,10,25,41,0.196078431372549,0
2,"sub",FALSE,6,"3",51,13,10,25,41,0.196078431372549,0
2,"sub",FALSE,6,"3",51,14,10,25,41,0.196078431372549,0
2,"sub",FALSE,6,"3",51,15,10,25,41,0.196078431372549,0
2,"sub",FALSE,6,"3",51,16,10,26,41,0.196078431372549,0
2,"sub",FALSE,6,"3",51,17,10,26,41,0.196078431372549,0
2,"sub",FALSE,6,"3",51,18,10,26,41,0.196078431372549,0
2,"sub",FALSE,6,"3",51,19,10,26,41,0.196078431372549,0
2,"sub",FALSE,6,"3",51,20,10,26,41,0.196078431372549,0
2,"sub",FALSE,6,"4",36,1,1,9,35,0.0277777777777778,NA
2,"sub",FALSE,6,"4",36,2,1,9,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,3,1,19,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,4,1,19,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,5,1,21,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,6,1,21,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,7,1,22,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,8,1,23,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,9,1,25,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,10,1,26,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,11,1,26,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,12,1,26,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,13,1,26,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,14,1,26,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,15,1,26,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,16,1,26,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,17,1,26,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,18,1,26,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,19,1,26,35,0.0277777777777778,0
2,"sub",FALSE,6,"4",36,20,1,26,35,0.0277777777777778,0
2,"sub",FALSE,6,"5",25,1,2,4,23,0.08,NA
2,"sub",FALSE,6,"5",25,2,2,4,23,0.08,0
2,"sub",FALSE,6,"5",25,3,2,8,23,0.08,0
2,"sub",FALSE,6,"5",25,4,2,8,23,0.08,0
2,"sub",FALSE,6,"5",25,5,2,11,23,0.08,0
2,"sub",FALSE,6,"5",25,6,2,13,23,0.08,0
2,"sub",FALSE,6,"5",25,7,2,13,23,0.08,0
2,"sub",FALSE,6,"5",25,8,2,13,23,0.08,0
2,"sub",FALSE,6,"5",25,9,2,14,23,0.08,0
2,"sub",FALSE,6,"5",25,10,2,14,23,0.08,0
2,"sub",FALSE,6,"5",25,11,2,14,23,0.08,0
2,"sub",FALSE,6,"5",25,12,2,14,23,0.08,0
2,"sub",FALSE,6,"5",25,13,2,14,23,0.08,0
2,"sub",FALSE,6,"5",25,14,2,14,23,0.08,0
2,"sub",FALSE,6,"5",25,15,2,14,23,0.08,0
2,"sub",FALSE,6,"5",25,16,2,14,23,0.08,0
2,"sub",FALSE,6,"5",25,17,2,14,23,0.08,0
2,"sub",FALSE,6,"5",25,18,2,14,23,0.08,0
2,"sub",FALSE,6,"5",25,19,2,14,23,0.08,0
2,"sub",FALSE,6,"5",25,20,2,14,23,0.08,0
2,"sub",FALSE,6,"6",18,1,2,5,16,0.111111111111111,NA
2,"sub",FALSE,6,"6",18,2,2,5,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,3,2,7,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,4,2,7,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,5,2,7,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,6,2,7,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,7,2,8,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,8,2,8,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,9,2,8,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,10,2,8,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,11,2,10,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,12,2,10,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,13,2,10,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,14,2,10,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,15,2,10,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,16,2,11,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,17,2,11,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,18,2,11,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,19,2,11,16,0.111111111111111,0
2,"sub",FALSE,6,"6",18,20,2,11,16,0.111111111111111,0
2,"sub",FALSE,6,"tot",300,1,30,87,270,0.1,NA
2,"sub",FALSE,6,"tot",300,2,30,87,270,0.1,0
2,"sub",FALSE,6,"tot",300,3,61,106,239,0.203333333333333,31
2,"sub",FALSE,6,"tot",300,4,63,106,237,0.21,2
2,"sub",FALSE,6,"tot",300,5,85,107,215,0.283333333333333,22
2,"sub",FALSE,6,"tot",300,6,88,107,212,0.293333333333333,3
2,"sub",FALSE,6,"tot",300,7,100,107,200,0.333333333333333,12
2,"sub",FALSE,6,"tot",300,8,104,106,196,0.346666666666667,4
2,"sub",FALSE,6,"tot",300,9,115,104,185,0.383333333333333,11
2,"sub",FALSE,6,"tot",300,10,116,105,184,0.386666666666667,1
2,"sub",FALSE,6,"tot",300,11,120,103,180,0.4,4
2,"sub",FALSE,6,"tot",300,12,121,104,179,0.403333333333333,1
2,"sub",FALSE,6,"tot",300,13,121,104,179,0.403333333333333,0
2,"sub",FALSE,6,"tot",300,14,122,104,178,0.406666666666667,1
2,"sub",FALSE,6,"tot",300,15,122,104,178,0.406666666666667,0
2,"sub",FALSE,6,"tot",300,16,123,105,177,0.41,1
2,"sub",FALSE,6,"tot",300,17,123,105,177,0.41,0
2,"sub",FALSE,6,"tot",300,18,123,105,177,0.41,0
2,"sub",FALSE,6,"tot",300,19,123,105,177,0.41,0
2,"sub",FALSE,6,"tot",300,20,123,105,177,0.41,0
3,"sub",FALSE,1,"1",300,1,30,87,270,0.1,NA
3,"sub",FALSE,1,"1",300,2,30,87,270,0.1,0
3,"sub",FALSE,1,"1",300,3,108,107,192,0.36,78
3,"sub",FALSE,1,"1",300,4,114,106,186,0.38,6
3,"sub",FALSE,1,"1",300,5,209,62,91,0.696666666666667,95
3,"sub",FALSE,1,"1",300,6,217,59,83,0.723333333333333,8
3,"sub",FALSE,1,"1",300,7,269,28,31,0.896666666666667,52
3,"sub",FALSE,1,"1",300,8,275,22,25,0.916666666666667,6
3,"sub",FALSE,1,"1",300,9,296,4,4,0.986666666666667,21
3,"sub",FALSE,1,"1",300,10,297,3,3,0.99,1
3,"sub",FALSE,1,"1",300,11,300,0,0,1,3
3,"sub",FALSE,1,"1",300,12,300,0,0,1,0
3,"sub",FALSE,1,"1",300,13,300,0,0,1,0
3,"sub",FALSE,1,"1",300,14,300,0,0,1,0
3,"sub",FALSE,1,"1",300,15,300,0,0,1,0
3,"sub",FALSE,1,"1",300,16,300,0,0,1,0
3,"sub",FALSE,1,"1",300,17,300,0,0,1,0
3,"sub",FALSE,1,"1",300,18,300,0,0,1,0
3,"sub",FALSE,1,"1",300,19,300,0,0,1,0
3,"sub",FALSE,1,"1",300,20,300,0,0,1,0
3,"sub",FALSE,1,"tot",300,1,30,87,270,0.1,NA
3,"sub",FALSE,1,"tot",300,2,30,87,270,0.1,0
3,"sub",FALSE,1,"tot",300,3,108,107,192,0.36,78
3,"sub",FALSE,1,"tot",300,4,114,106,186,0.38,6
3,"sub",FALSE,1,"tot",300,5,209,62,91,0.696666666666667,95
3,"sub",FALSE,1,"tot",300,6,217,59,83,0.723333333333333,8
3,"sub",FALSE,1,"tot",300,7,269,28,31,0.896666666666667,52
3,"sub",FALSE,1,"tot",300,8,275,22,25,0.916666666666667,6
3,"sub",FALSE,1,"tot",300,9,296,4,4,0.986666666666667,21
3,"sub",FALSE,1,"tot",300,10,297,3,3,0.99,1
3,"sub",FALSE,1,"tot",300,11,300,0,0,1,3
3,"sub",FALSE,1,"tot",300,12,300,0,0,1,0
3,"sub",FALSE,1,"tot",300,13,300,0,0,1,0
3,"sub",FALSE,1,"tot",300,14,300,0,0,1,0
3,"sub",FALSE,1,"tot",300,15,300,0,0,1,0
3,"sub",FALSE,1,"tot",300,16,300,0,0,1,0
3,"sub",FALSE,1,"tot",300,17,300,0,0,1,0
3,"sub",FALSE,1,"tot",300,18,300,0,0,1,0
3,"sub",FALSE,1,"tot",300,19,300,0,0,1,0
3,"sub",FALSE,1,"tot",300,20,300,0,0,1,0
3,"sub",FALSE,2,"1",169,1,17,54,152,0.100591715976331,NA
3,"sub",FALSE,2,"1",169,2,17,54,152,0.100591715976331,0
3,"sub",FALSE,2,"1",169,3,64,47,105,0.378698224852071,47
3,"sub",FALSE,2,"1",169,4,68,47,101,0.402366863905325,4
3,"sub",FALSE,2,"1",169,5,104,31,65,0.615384615384615,36
3,"sub",FALSE,2,"1",169,6,112,28,57,0.662721893491124,8
3,"sub",FALSE,2,"1",169,7,134,15,35,0.792899408284024,22
3,"sub",FALSE,2,"1",169,8,137,14,32,0.810650887573965,3
3,"sub",FALSE,2,"1",169,9,146,10,23,0.863905325443787,9
3,"sub",FALSE,2,"1",169,10,150,6,19,0.887573964497041,4
3,"sub",FALSE,2,"1",169,11,154,5,15,0.911242603550296,4
3,"sub",FALSE,2,"1",169,12,155,4,14,0.917159763313609,1
3,"sub",FALSE,2,"1",169,13,159,3,10,0.940828402366864,4
3,"sub",FALSE,2,"1",169,14,159,3,10,0.940828402366864,0
3,"sub",FALSE,2,"1",169,15,162,1,7,0.958579881656805,3
3,"sub",FALSE,2,"1",169,16,162,1,7,0.958579881656805,0
3,"sub",FALSE,2,"1",169,17,163,1,6,0.964497041420118,1
3,"sub",FALSE,2,"1",169,18,163,1,6,0.964497041420118,0
3,"sub",FALSE,2,"1",169,19,164,1,5,0.970414201183432,1
3,"sub",FALSE,2,"1",169,20,164,1,5,0.970414201183432,0
3,"sub",FALSE,2,"2",131,1,13,40,118,0.099236641221374,NA
3,"sub",FALSE,2,"2",131,2,13,40,118,0.099236641221374,0
3,"sub",FALSE,2,"2",131,3,22,63,109,0.16793893129771,9
3,"sub",FALSE,2,"2",131,4,25,60,106,0.190839694656489,3
3,"sub",FALSE,2,"2",131,5,38,60,93,0.290076335877863,13
3,"sub",FALSE,2,"2",131,6,41,59,90,0.312977099236641,3
3,"sub",FALSE,2,"2",131,7,52,56,79,0.396946564885496,11
3,"sub",FALSE,2,"2",131,8,56,52,75,0.427480916030534,4
3,"sub",FALSE,2,"2",131,9,65,47,66,0.49618320610687,9
3,"sub",FALSE,2,"2",131,10,69,47,62,0.526717557251908,4
3,"sub",FALSE,2,"2",131,11,75,45,56,0.572519083969466,6
3,"sub",FALSE,2,"2",131,12,76,46,55,0.580152671755725,1
3,"sub",FALSE,2,"2",131,13,80,45,51,0.610687022900763,4
3,"sub",FALSE,2,"2",131,14,81,44,50,0.618320610687023,1
3,"sub",FALSE,2,"2",131,15,81,45,50,0.618320610687023,0
3,"sub",FALSE,2,"2",131,16,83,43,48,0.633587786259542,2
3,"sub",FALSE,2,"2",131,17,85,41,46,0.648854961832061,2
3,"sub",FALSE,2,"2",131,18,85,41,46,0.648854961832061,0
3,"sub",FALSE,2,"2",131,19,85,43,46,0.648854961832061,0
3,"sub",FALSE,2,"2",131,20,86,42,45,0.656488549618321,1
3,"sub",FALSE,2,"tot",300,1,30,94,270,0.1,NA
3,"sub",FALSE,2,"tot",300,2,30,94,270,0.1,0
3,"sub",FALSE,2,"tot",300,3,86,110,214,0.286666666666667,56
3,"sub",FALSE,2,"tot",300,4,93,107,207,0.31,7
3,"sub",FALSE,2,"tot",300,5,142,91,158,0.473333333333333,49
3,"sub",FALSE,2,"tot",300,6,153,87,147,0.51,11
3,"sub",FALSE,2,"tot",300,7,186,71,114,0.62,33
3,"sub",FALSE,2,"tot",300,8,193,66,107,0.643333333333333,7
3,"sub",FALSE,2,"tot",300,9,211,57,89,0.703333333333333,18
3,"sub",FALSE,2,"tot",300,10,219,53,81,0.73,8
3,"sub",FALSE,2,"tot",300,11,229,50,71,0.763333333333333,10
3,"sub",FALSE,2,"tot",300,12,231,50,69,0.77,2
3,"sub",FALSE,2,"tot",300,13,239,48,61,0.796666666666667,8
3,"sub",FALSE,2,"tot",300,14,240,47,60,0.8,1
3,"sub",FALSE,2,"tot",300,15,243,46,57,0.81,3
3,"sub",FALSE,2,"tot",300,16,245,44,55,0.816666666666667,2
3,"sub",FALSE,2,"tot",300,17,248,42,52,0.826666666666667,3
3,"sub",FALSE,2,"tot",300,18,248,42,52,0.826666666666667,0
3,"sub",FALSE,2,"tot",300,19,249,44,51,0.83,1
3,"sub",FALSE,2,"tot",300,20,250,43,50,0.833333333333333,1
3,"sub",FALSE,4,"1",109,1,11,34,98,0.100917431192661,NA
3,"sub",FALSE,4,"1",109,2,11,34,98,0.100917431192661,0
3,"sub",FALSE,4,"1",109,3,42,24,67,0.385321100917431,31
3,"sub",FALSE,4,"1",109,4,44,23,65,0.403669724770642,2
3,"sub",FALSE,4,"1",109,5,62,18,47,0.568807339449541,18
3,"sub",FALSE,4,"1",109,6,65,16,44,0.596330275229358,3
3,"sub",FALSE,4,"1",109,7,80,7,29,0.73394495412844,15
3,"sub",FALSE,4,"1",109,8,81,7,28,0.743119266055046,1
3,"sub",FALSE,4,"1",109,9,87,5,22,0.798165137614679,6
3,"sub",FALSE,4,"1",109,10,88,5,21,0.807339449541284,1
3,"sub",FALSE,4,"1",109,11,92,2,17,0.844036697247706,4
