"","rep","dens","rand","rich","species","n","time","n.I","n.E","n.S","pI","dI","rel.n","comp","comp_Abund","comp_relAbund","comp_nI"
"4709",4,"sub",TRUE,6,"5",74,9,7,30,67,0.0945945945945946,0,0.246666666666667,0,0,0,0
"4710",4,"sub",TRUE,6,"5",74,10,7,30,67,0.0945945945945946,0,0.246666666666667,0,0,0,0
"4711",4,"sub",TRUE,6,"5",74,11,7,30,67,0.0945945945945946,0,0.246666666666667,0,0,0,0
"4712",4,"sub",TRUE,6,"5",74,12,7,30,67,0.0945945945945946,0,0.246666666666667,0,0,0,0
"4713",4,"sub",TRUE,6,"5",74,13,7,30,67,0.0945945945945946,0,0.246666666666667,0,0,0,0
"4714",4,"sub",TRUE,6,"5",74,14,7,30,67,0.0945945945945946,0,0.246666666666667,0,0,0,0
"4715",4,"sub",TRUE,6,"5",74,15,7,30,67,0.0945945945945946,0,0.246666666666667,0,0,0,0
"4716",4,"sub",TRUE,6,"5",74,16,7,30,67,0.0945945945945946,0,0.246666666666667,0,0,0,0
"4717",4,"sub",TRUE,6,"5",74,17,7,30,67,0.0945945945945946,0,0.246666666666667,0,0,0,0
"4718",4,"sub",TRUE,6,"5",74,18,7,30,67,0.0945945945945946,0,0.246666666666667,0,0,0,0
"4719",4,"sub",TRUE,6,"5",74,19,7,30,67,0.0945945945945946,0,0.246666666666667,0,0,0,0
"4720",4,"sub",TRUE,6,"5",74,20,7,30,67,0.0945945945945946,0,0.246666666666667,0,0,0,0
"4721",4,"sub",TRUE,6,"6",25,1,2,6,23,0.08,NA,0.0833333333333333,0,0,0,0
"4722",4,"sub",TRUE,6,"6",25,2,2,6,23,0.08,0,0.0833333333333333,0,0,0,0
"4723",4,"sub",TRUE,6,"6",25,3,2,9,23,0.08,0,0.0833333333333333,0,0,0,0
"4724",4,"sub",TRUE,6,"6",25,4,2,9,23,0.08,0,0.0833333333333333,0,0,0,0
"4725",4,"sub",TRUE,6,"6",25,5,2,9,23,0.08,0,0.0833333333333333,0,0,0,0
"4726",4,"sub",TRUE,6,"6",25,6,2,9,23,0.08,0,0.0833333333333333,0,0,0,0
"4727",4,"sub",TRUE,6,"6",25,7,2,10,23,0.08,0,0.0833333333333333,0,0,0,0
"4728",4,"sub",TRUE,6,"6",25,8,2,10,23,0.08,0,0.0833333333333333,0,0,0,0
"4729",4,"sub",TRUE,6,"6",25,9,2,10,23,0.08,0,0.0833333333333333,0,0,0,0
"4730",4,"sub",TRUE,6,"6",25,10,2,10,23,0.08,0,0.0833333333333333,0,0,0,0
"4731",4,"sub",TRUE,6,"6",25,11,2,10,23,0.08,0,0.0833333333333333,0,0,0,0
"4732",4,"sub",TRUE,6,"6",25,12,2,10,23,0.08,0,0.0833333333333333,0,0,0,0
"4733",4,"sub",TRUE,6,"6",25,13,2,10,23,0.08,0,0.0833333333333333,0,0,0,0
"4734",4,"sub",TRUE,6,"6",25,14,2,10,23,0.08,0,0.0833333333333333,0,0,0,0
"4735",4,"sub",TRUE,6,"6",25,15,2,10,23,0.08,0,0.0833333333333333,0,0,0,0
"4736",4,"sub",TRUE,6,"6",25,16,2,10,23,0.08,0,0.0833333333333333,0,0,0,0
"4737",4,"sub",TRUE,6,"6",25,17,2,10,23,0.08,0,0.0833333333333333,0,0,0,0
"4738",4,"sub",TRUE,6,"6",25,18,2,10,23,0.08,0,0.0833333333333333,0,0,0,0
"4739",4,"sub",TRUE,6,"6",25,19,2,10,23,0.08,0,0.0833333333333333,0,0,0,0
"4740",4,"sub",TRUE,6,"6",25,20,2,10,23,0.08,0,0.0833333333333333,0,0,0,0
"4741",4,"sub",TRUE,6,"tot",300,1,30,86,270,0.1,NA,1,NA,NA,NA,NA
"4742",4,"sub",TRUE,6,"tot",300,2,30,86,270,0.1,0,1,NA,NA,NA,NA
"4743",4,"sub",TRUE,6,"tot",300,3,45,95,255,0.15,15,1,NA,NA,NA,NA
"4744",4,"sub",TRUE,6,"tot",300,4,46,96,254,0.153333333333333,1,1,NA,NA,NA,NA
"4745",4,"sub",TRUE,6,"tot",300,5,48,97,252,0.16,2,1,NA,NA,NA,NA
"4746",4,"sub",TRUE,6,"tot",300,6,48,97,252,0.16,0,1,NA,NA,NA,NA
"4747",4,"sub",TRUE,6,"tot",300,7,50,99,250,0.166666666666667,2,1,NA,NA,NA,NA
"4748",4,"sub",TRUE,6,"tot",300,8,50,99,250,0.166666666666667,0,1,NA,NA,NA,NA
"4749",4,"sub",TRUE,6,"tot",300,9,50,99,250,0.166666666666667,0,1,NA,NA,NA,NA
"4750",4,"sub",TRUE,6,"tot",300,10,50,99,250,0.166666666666667,0,1,NA,NA,NA,NA
"4751",4,"sub",TRUE,6,"tot",300,11,50,99,250,0.166666666666667,0,1,NA,NA,NA,NA
"4752",4,"sub",TRUE,6,"tot",300,12,50,99,250,0.166666666666667,0,1,NA,NA,NA,NA
"4753",4,"sub",TRUE,6,"tot",300,13,50,99,250,0.166666666666667,0,1,NA,NA,NA,NA
"4754",4,"sub",TRUE,6,"tot",300,14,50,99,250,0.166666666666667,0,1,NA,NA,NA,NA
"4755",4,"sub",TRUE,6,"tot",300,15,50,99,250,0.166666666666667,0,1,NA,NA,NA,NA
"4756",4,"sub",TRUE,6,"tot",300,16,50,99,250,0.166666666666667,0,1,NA,NA,NA,NA
"4757",4,"sub",TRUE,6,"tot",300,17,50,99,250,0.166666666666667,0,1,NA,NA,NA,NA
"4758",4,"sub",TRUE,6,"tot",300,18,50,99,250,0.166666666666667,0,1,NA,NA,NA,NA
"4759",4,"sub",TRUE,6,"tot",300,19,50,99,250,0.166666666666667,0,1,NA,NA,NA,NA
"4760",4,"sub",TRUE,6,"tot",300,20,50,99,250,0.166666666666667,0,1,NA,NA,NA,NA
"4761",5,"sub",TRUE,1,"4",300,1,30,91,270,0.1,NA,1,0.1,30,0.1,3
"4762",5,"sub",TRUE,1,"4",300,2,30,91,270,0.1,0,1,0.1,30,0.1,3
"4763",5,"sub",TRUE,1,"4",300,3,30,91,270,0.1,0,1,0.1,30,0.1,3
"4764",5,"sub",TRUE,1,"4",300,4,30,91,270,0.1,0,1,0.1,30,0.1,3
"4765",5,"sub",TRUE,1,"4",300,5,30,91,270,0.1,0,1,0.1,30,0.1,3
"4766",5,"sub",TRUE,1,"4",300,6,30,91,270,0.1,0,1,0.1,30,0.1,3
"4767",5,"sub",TRUE,1,"4",300,7,30,91,270,0.1,0,1,0.1,30,0.1,3
"4768",5,"sub",TRUE,1,"4",300,8,30,91,270,0.1,0,1,0.1,30,0.1,3
"4769",5,"sub",TRUE,1,"4",300,9,30,91,270,0.1,0,1,0.1,30,0.1,3
"4770",5,"sub",TRUE,1,"4",300,10,30,91,270,0.1,0,1,0.1,30,0.1,3
"4771",5,"sub",TRUE,1,"4",300,11,30,91,270,0.1,0,1,0.1,30,0.1,3
"4772",5,"sub",TRUE,1,"4",300,12,30,91,270,0.1,0,1,0.1,30,0.1,3
"4773",5,"sub",TRUE,1,"4",300,13,30,91,270,0.1,0,1,0.1,30,0.1,3
"4774",5,"sub",TRUE,1,"4",300,14,30,91,270,0.1,0,1,0.1,30,0.1,3
"4775",5,"sub",TRUE,1,"4",300,15,30,91,270,0.1,0,1,0.1,30,0.1,3
"4776",5,"sub",TRUE,1,"4",300,16,30,91,270,0.1,0,1,0.1,30,0.1,3
"4777",5,"sub",TRUE,1,"4",300,17,30,91,270,0.1,0,1,0.1,30,0.1,3
"4778",5,"sub",TRUE,1,"4",300,18,30,91,270,0.1,0,1,0.1,30,0.1,3
"4779",5,"sub",TRUE,1,"4",300,19,30,91,270,0.1,0,1,0.1,30,0.1,3
"4780",5,"sub",TRUE,1,"4",300,20,30,91,270,0.1,0,1,0.1,30,0.1,3
"4781",5,"sub",TRUE,1,"tot",300,1,30,91,270,0.1,NA,1,NA,NA,NA,NA
"4782",5,"sub",TRUE,1,"tot",300,2,30,91,270,0.1,0,1,NA,NA,NA,NA
"4783",5,"sub",TRUE,1,"tot",300,3,30,91,270,0.1,0,1,NA,NA,NA,NA
"4784",5,"sub",TRUE,1,"tot",300,4,30,91,270,0.1,0,1,NA,NA,NA,NA
"4785",5,"sub",TRUE,1,"tot",300,5,30,91,270,0.1,0,1,NA,NA,NA,NA
"4786",5,"sub",TRUE,1,"tot",300,6,30,91,270,0.1,0,1,NA,NA,NA,NA
"4787",5,"sub",TRUE,1,"tot",300,7,30,91,270,0.1,0,1,NA,NA,NA,NA
"4788",5,"sub",TRUE,1,"tot",300,8,30,91,270,0.1,0,1,NA,NA,NA,NA
"4789",5,"sub",TRUE,1,"tot",300,9,30,91,270,0.1,0,1,NA,NA,NA,NA
"4790",5,"sub",TRUE,1,"tot",300,10,30,91,270,0.1,0,1,NA,NA,NA,NA
"4791",5,"sub",TRUE,1,"tot",300,11,30,91,270,0.1,0,1,NA,NA,NA,NA
"4792",5,"sub",TRUE,1,"tot",300,12,30,91,270,0.1,0,1,NA,NA,NA,NA
"4793",5,"sub",TRUE,1,"tot",300,13,30,91,270,0.1,0,1,NA,NA,NA,NA
"4794",5,"sub",TRUE,1,"tot",300,14,30,91,270,0.1,0,1,NA,NA,NA,NA
"4795",5,"sub",TRUE,1,"tot",300,15,30,91,270,0.1,0,1,NA,NA,NA,NA
"4796",5,"sub",TRUE,1,"tot",300,16,30,91,270,0.1,0,1,NA,NA,NA,NA
"4797",5,"sub",TRUE,1,"tot",300,17,30,91,270,0.1,0,1,NA,NA,NA,NA
"4798",5,"sub",TRUE,1,"tot",300,18,30,91,270,0.1,0,1,NA,NA,NA,NA
"4799",5,"sub",TRUE,1,"tot",300,19,30,91,270,0.1,0,1,NA,NA,NA,NA
"4800",5,"sub",TRUE,1,"tot",300,20,30,91,270,0.1,0,1,NA,NA,NA,NA
"4801",5,"sub",TRUE,2,"3",131,1,10,36,121,0.0763358778625954,NA,0.436666666666667,0.2,26.2,0.0873333333333333,2
"4802",5,"sub",TRUE,2,"3",131,2,10,36,121,0.0763358778625954,0,0.436666666666667,0.2,26.2,0.0873333333333333,2
"4803",5,"sub",TRUE,2,"3",131,3,14,38,117,0.106870229007634,4,0.436666666666667,0.2,26.2,0.0873333333333333,2.8
"4804",5,"sub",TRUE,2,"3",131,4,15,39,116,0.114503816793893,1,0.436666666666667,0.2,26.2,0.0873333333333333,3
"4805",5,"sub",TRUE,2,"3",131,5,16,38,115,0.122137404580153,1,0.436666666666667,0.2,26.2,0.0873333333333333,3.2
"4806",5,"sub",TRUE,2,"3",131,6,17,37,114,0.129770992366412,1,0.436666666666667,0.2,26.2,0.0873333333333333,3.4
"4807",5,"sub",TRUE,2,"3",131,7,17,37,114,0.129770992366412,0,0.436666666666667,0.2,26.2,0.0873333333333333,3.4
